sample	motif	gene	gene_expression_fc	motif_enrichment_fc	motif_enrichment_minuslog10_fdr	cor_qv	cor_fc	reporterline	condition	id
JGA3_FoxPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	1.09977992594267	0.134922830974332	0.445373497759178	-0.398891334547569	-0.426711331667598	Fox	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGA5_FoxPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-1.70196906863271	0.248186209456786	1.63207536707076	-0.398891334547569	-0.426711331667598	Fox	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGA7_FoxPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-0.144484529719886	0.0919032584560375	0.346832763257386	-0.398891334547569	-0.426711331667598	Fox	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGC1_NcolPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-0.0513927534678232	0.0744538208752816	0.270842785288165	-0.398891334547569	-0.426711331667598	Ncol	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGC3_NcolPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	1.57890538253996	0.0141086740620332	0.109531867700441	-0.398891334547569	-0.426711331667598	Ncol	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGC5_NcolPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	0.514202638574143	0.126526374626352	0.657400932368131	-0.398891334547569	-0.426711331667598	Ncol	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGC7_NcolPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	1.72809300448321	0.0415243683035133	0.154708272210527	-0.398891334547569	-0.426711331667598	Ncol	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGD1_ElavPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	1.60833497486504	0.0361614675767354	0.121591994928087	-0.398891334547569	-0.426711331667598	Elav	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGD3_ElavPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-0.411998856851869	0.0801511416300511	0.281554651592995	-0.398891334547569	-0.426711331667598	Elav	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGD5_ElavPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-0.110800931811213	0.0641073241029974	0.229620205192063	-0.398891334547569	-0.426711331667598	Elav	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGD7_ElavPos	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	Nvec_vc1.1_XM_001625899.3	-2.26148384644624	0.0351741312541586	0.0959498422759213	-0.398891334547569	-0.426711331667598	Elav	positive	ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2 | Nvec_vc1.1_XM_001625899.3
JGA1_FoxPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	-0.210141940992179	0.249221486296797	0.947110120156516	-0.389071090342372	-0.333904847605681	Fox	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGA3_FoxPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	-0.0968852286184905	-0.0101106489977505	0.0517814889875336	-0.389071090342372	-0.333904847605681	Fox	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGA5_FoxPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.0224184091965982	0.292267704321741	1.0951860439308	-0.389071090342372	-0.333904847605681	Fox	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGA7_FoxPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.270022532351087	0.1661863595536	0.445761718505377	-0.389071090342372	-0.333904847605681	Fox	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGC1_NcolPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.999873366873256	-0.0639356845200197	0.0331026289580129	-0.389071090342372	-0.333904847605681	Ncol	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGC3_NcolPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	1.20981880597045	0.0673351733234815	0.187334793286766	-0.389071090342372	-0.333904847605681	Ncol	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGC5_NcolPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	1.78260151544669	0.13656084048046	0.422249092007883	-0.389071090342372	-0.333904847605681	Ncol	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGC7_NcolPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.998635405692198	-0.0120898845339839	0.0669037118590946	-0.389071090342372	-0.333904847605681	Ncol	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGD1_ElavPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.241755426670433	-0.0461200233526366	0	-0.389071090342372	-0.333904847605681	Elav	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGD3_ElavPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.610658941621624	-0.123588239720277	0	-0.389071090342372	-0.333904847605681	Elav	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGD5_ElavPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	1.11840924303113	-0.134788601421755	0	-0.389071090342372	-0.333904847605681	Elav	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGD7_ElavPos	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B	Nvec_vc1.1_XM_032377792.2	0.528573948043251	-0.00116778157110108	0	-0.389071090342372	-0.333904847605681	Elav	positive	ARCH670_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MEF2B | Nvec_vc1.1_XM_032377792.2
JGA1_FoxPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	0.761134973501577	-0.0602128547351407	0	-0.38639126198959	-0.542713333612365	Fox	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGA3_FoxPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.629055487887274	0.0335194119587292	0.135666563506844	-0.38639126198959	-0.542713333612365	Fox	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGA5_FoxPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.0665389628312692	-0.0685045265957781	0	-0.38639126198959	-0.542713333612365	Fox	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGA7_FoxPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.29120565441437	-0.063709360206541	0	-0.38639126198959	-0.542713333612365	Fox	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGC1_NcolPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.153601852947229	-0.103666870970264	0	-0.38639126198959	-0.542713333612365	Ncol	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGC3_NcolPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	0.0308479290286002	-0.0735743850170598	0	-0.38639126198959	-0.542713333612365	Ncol	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGC5_NcolPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	0.326836681944634	-0.0731213684469801	0	-0.38639126198959	-0.542713333612365	Ncol	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGC7_NcolPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.821471384089023	0.105742618975723	0.618613840005641	-0.38639126198959	-0.542713333612365	Ncol	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGD1_ElavPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.0879569734449389	0.100783147811798	0.811356118960256	-0.38639126198959	-0.542713333612365	Elav	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGD3_ElavPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.0614051780317229	0.0882583467521388	0.546318380148172	-0.38639126198959	-0.542713333612365	Elav	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGD5_ElavPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.244838509877456	0.0388193404725257	0.17922338317082	-0.38639126198959	-0.542713333612365	Elav	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGD7_ElavPos	ARCH242_CDC5L	Nvec_vc1.1_XM_001630333.3	-0.589635121496648	0.0601722998609836	0.302673183944606	-0.38639126198959	-0.542713333612365	Elav	positive	ARCH242_CDC5L | Nvec_vc1.1_XM_001630333.3
JGA1_FoxPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-0.0317606325137644	0.115536265363142	0.35016460100543	-0.358257078343599	-0.284913080186994	Fox	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGA3_FoxPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-2.4024758327057	-0.0564619548789393	0.01284781297375	-0.358257078343599	-0.284913080186994	Fox	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGA5_FoxPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	0.352299734893922	0.0985392021186069	0.271330331559058	-0.358257078343599	-0.284913080186994	Fox	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGA7_FoxPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-2.05998846778964	0.0624919598824744	0.180619347540932	-0.358257078343599	-0.284913080186994	Fox	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGC1_NcolPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-1.30122409280252	0.147218944704227	0.455953821940459	-0.358257078343599	-0.284913080186994	Ncol	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGC3_NcolPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-4.29155816728707	0.173499559194176	0.709416748435141	-0.358257078343599	-0.284913080186994	Ncol	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGC5_NcolPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-3.91493579363445	0.152155936578324	0.599127457477476	-0.358257078343599	-0.284913080186994	Ncol	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGC7_NcolPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-0.853356045775894	0.0462569870743544	0.14465545194725	-0.358257078343599	-0.284913080186994	Ncol	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGD1_ElavPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-0.233617947528585	0.152996941843488	0.620427128406826	-0.358257078343599	-0.284913080186994	Elav	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGD3_ElavPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-2.86831585491564	0.29901661456611	1.94668390319374	-0.358257078343599	-0.284913080186994	Elav	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGD5_ElavPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-2.29851102115388	0.274201714112169	1.91295256910944	-0.358257078343599	-0.284913080186994	Elav	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGD7_ElavPos	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg	Nvec_vc1.1_XM_001639101.3	-2.40348330369827	0.261490236303111	1.5157855677319	-0.358257078343599	-0.284913080186994	Elav	positive	ARCH212_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3_eyg | Nvec_vc1.1_XM_001639101.3
JGA1_FoxPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-0.430026935286514	-0.139232527660788	0	-0.343496490665192	-0.474680974306595	Fox	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGA3_FoxPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	0.0906659847783709	0.0310008863713968	0.130055761539035	-0.343496490665192	-0.474680974306595	Fox	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGA5_FoxPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-0.270508710891501	-0.0310355601473142	0.00467251835843832	-0.343496490665192	-0.474680974306595	Fox	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGA7_FoxPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-0.192854471144356	-0.0883146951586528	0	-0.343496490665192	-0.474680974306595	Fox	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGC1_NcolPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-0.755020320509601	0.0618842311061913	0.323440194210806	-0.343496490665192	-0.474680974306595	Ncol	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGC3_NcolPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-1.65377287051262	-0.0117435782211328	0.0547595278391491	-0.343496490665192	-0.474680974306595	Ncol	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGC5_NcolPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-1.47030352923308	-0.0407216991250762	0.0129293150008588	-0.343496490665192	-0.474680974306595	Ncol	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGC7_NcolPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	-0.00368220944711036	-0.0444886100787779	0.0184061661800478	-0.343496490665192	-0.474680974306595	Ncol	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGD1_ElavPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	3.76454209598466	-0.0203815734963451	0	-0.343496490665192	-0.474680974306595	Elav	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGD3_ElavPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	2.61618478961909	-0.101361092119406	0	-0.343496490665192	-0.474680974306595	Elav	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGD5_ElavPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	2.62363952468991	-0.191770938593123	0	-0.343496490665192	-0.474680974306595	Elav	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGD7_ElavPos	ARCH1134_prd	Nvec_vc1.1_XM_001647471.3	2.57844155637153	-0.176938160182628	0	-0.343496490665192	-0.474680974306595	Elav	positive	ARCH1134_prd | Nvec_vc1.1_XM_001647471.3
JGA1_FoxPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.180081262034609	2.55292747759744	-0.275992086564806	-0.158089194520411	Fox	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGA3_FoxPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.0416776791590283	0.178314512078704	-0.275992086564806	-0.158089194520411	Fox	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGA5_FoxPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.18611012283208	2.23944011336151	-0.275992086564806	-0.158089194520411	Fox	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGA7_FoxPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.238546316628496	3.51384735597137	-0.275992086564806	-0.158089194520411	Fox	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGC1_NcolPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	1.31732568759051	0.157069449903674	1.5744324495702	-0.275992086564806	-0.158089194520411	Ncol	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGC3_NcolPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.199649087017964	3.53459474696709	-0.275992086564806	-0.158089194520411	Ncol	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGC5_NcolPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.205619937967277	3.77101971184121	-0.275992086564806	-0.158089194520411	Ncol	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGC7_NcolPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.115638348593789	0.871815318008191	-0.275992086564806	-0.158089194520411	Ncol	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGD1_ElavPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.187085832422762	3.59108748044194	-0.275992086564806	-0.158089194520411	Elav	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGD3_ElavPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.241687239046705	4.95341618601326	-0.275992086564806	-0.158089194520411	Elav	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGD5_ElavPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.233334506086964	5.42398328554642	-0.275992086564806	-0.158089194520411	Elav	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
JGD7_ElavPos	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	Nvec_vc1.1_XM_032372903.2	0	0.278163770830423	6.81725574420618	-0.275992086564806	-0.158089194520411	Elav	positive	ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1 | Nvec_vc1.1_XM_032372903.2
